,Timestamp,Message
636425,2024-07-03 09:14:24, Current page:Plate Properties
636426,2024-07-03 09:14:26, Command: \u26356?\u25913?\u26495?\u26448?\u21402?\u24230?
636427,2024-07-03 09:14:26, *Cancel*
636428,2024-07-03 09:14:26, Current page:FACut Laser Cutting System for BevelL_01108.NC
636429,2024-07-03 09:14:26, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636430,2024-07-03 09:15:09, Command: Measure Length
636431,2024-07-03 09:15:09, Specify startpoint:
636432,2024-07-03 09:15:15," (2.5150, 553.7846)"
636433,2024-07-03 09:15:15, Specify measure endpoint:
636434,2024-07-03 09:15:17, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636435,2024-07-03 09:15:54, *Cancel*
636436,2024-07-03 09:15:58, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636437,2024-07-03 09:16:00, Command: Delete
636438,2024-07-03 09:16:08, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636439,2024-07-03 09:16:11, Command: Delete
636440,2024-07-03 09:16:18, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636441,2024-07-03 09:16:18, Command: Delete
636442,2024-07-03 09:16:28, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636443,2024-07-03 09:16:30, Command: Delete
636444,2024-07-03 09:16:36, Command: Measure Length
636445,2024-07-03 09:16:36, Specify startpoint:
636446,2024-07-03 09:16:38," (-0.6400, 426.1400)"
636447,2024-07-03 09:16:38, Specify measure endpoint:
636448,2024-07-03 09:16:38, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636449,2024-07-03 09:16:59, *Cancel*
636450,2024-07-03 09:17:09, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636451,2024-07-03 09:17:13, Command: Measure Length
636452,2024-07-03 09:17:13, Specify startpoint:
636453,2024-07-03 09:17:15," (-0.6400, 426.1400)"
636454,2024-07-03 09:17:15, Specify measure endpoint:
636455,2024-07-03 09:17:19, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636456,2024-07-03 09:17:26, *Cancel*
636457,2024-07-03 09:17:29, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636458,2024-07-03 09:17:38, Command: Delete
636459,2024-07-03 09:17:40, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636460,2024-07-03 09:17:43, Command: Delete
636461,2024-07-03 09:17:50, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636462,2024-07-03 09:17:51, Command: Delete
636463,2024-07-03 09:18:00, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636464,2024-07-03 09:18:00, Command: Delete
636465,2024-07-03 09:18:09, Command: Measure Length
636466,2024-07-03 09:18:09, Specify startpoint:
636467,2024-07-03 09:18:10, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636468,2024-07-03 09:18:11," (-0.6400, 2.1400)"
636469,2024-07-03 09:18:11, Specify measure endpoint:
636470,2024-07-03 09:18:20, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636471,2024-07-03 09:18:25, *Cancel*
636472,2024-07-03 09:18:30, Current page:Technique Settings
636473,2024-07-03 09:18:31, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636474,2024-07-03 09:18:33, Current page:Select Technique
636475,2024-07-03 09:18:37, Current page:Technique Settings
636476,2024-07-03 09:18:41, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636477,2024-07-03 09:18:44, Current page:FACut Laser Cutting System for BevelL_01198.NC
636478,2024-07-03 09:18:51, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636479,2024-07-03 09:18:56, Command: Measure Length
636480,2024-07-03 09:18:56, Specify startpoint:
636481,2024-07-03 09:18:58," (-0.6400, 2.1400)"
636482,2024-07-03 09:18:58, Specify measure endpoint:
636483,2024-07-03 09:19:01, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636484,2024-07-03 09:19:06, *Cancel*
636485,2024-07-03 09:19:11, Command: Delete
636486,2024-07-03 09:19:11, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636487,2024-07-03 09:19:15, Command: Measure Length
636488,2024-07-03 09:19:15, Specify startpoint:
636489,2024-07-03 09:19:17," (-0.6400, 2.1400)"
636490,2024-07-03 09:19:17, Specify measure endpoint:
636491,2024-07-03 09:19:21, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636492,2024-07-03 09:19:23, *Cancel*
636493,2024-07-03 09:19:32, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636494,2024-07-03 09:19:42, Command: Paste
636495,2024-07-03 09:19:42, Specify insert point:
636496,2024-07-03 09:19:50, Command: Paste
636497,2024-07-03 09:19:51, Specify insert point:
636498,2024-07-03 09:19:52, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636499,2024-07-03 09:19:59, Command: Cut
636500,2024-07-03 09:20:02, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636501,2024-07-03 09:20:07, Command: Paste
636502,2024-07-03 09:20:07, Specify insert point:
636503,2024-07-03 09:20:12, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636504,2024-07-03 09:20:15, Command: Rotate
636505,2024-07-03 09:20:21, Command: Translate
636506,2024-07-03 09:20:21, Specify move destination:
636507,2024-07-03 09:20:23, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636508,2024-07-03 09:20:24," (118.6492, 1303.6758)"
636509,2024-07-03 09:20:24, Completed
636510,2024-07-03 09:20:31, Command: Translate
636511,2024-07-03 09:20:31, Specify move destination:
636512,2024-07-03 09:20:32," (249.8099, 1294.0789)"
636513,2024-07-03 09:20:32, Completed
636514,2024-07-03 09:20:33, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636515,2024-07-03 09:20:36, Command: Translate
636516,2024-07-03 09:20:36, Specify move destination:
636517,2024-07-03 09:20:37," (205.3428, 1379.4871)"
636518,2024-07-03 09:20:37, Completed
636519,2024-07-03 09:20:43, Command: Measure Length
636520,2024-07-03 09:20:43, Specify startpoint:
636521,2024-07-03 09:20:43, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636522,2024-07-03 09:20:44," (-0.6400, 2.1400)"
636523,2024-07-03 09:20:44, Specify measure endpoint:
636524,2024-07-03 09:20:53, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636525,2024-07-03 09:20:57, *Cancel*
636526,2024-07-03 09:21:01, Command: Paste
636527,2024-07-03 09:21:01, Specify insert point:
636528,2024-07-03 09:21:03, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636529,2024-07-03 09:21:11, Command: Measure Length
636530,2024-07-03 09:21:11, Specify startpoint:
636531,2024-07-03 09:21:13," (-0.6400, 2.1400)"
636532,2024-07-03 09:21:13, Specify measure endpoint:
636533,2024-07-03 09:21:14, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636534,2024-07-03 09:21:22, *Cancel*
636535,2024-07-03 09:21:24, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636536,2024-07-03 09:21:34, Command: Delete
636537,2024-07-03 09:21:34, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636538,2024-07-03 09:21:39, Command: Measure Length
636539,2024-07-03 09:21:39, Specify startpoint:
636540,2024-07-03 09:21:43," (-0.6400, 2.1400)"
636541,2024-07-03 09:21:43, Specify measure endpoint:
636542,2024-07-03 09:21:44, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636543,2024-07-03 09:21:55, *Cancel*
636544,2024-07-03 09:22:02, Command: Paste
636545,2024-07-03 09:22:02, Specify insert point:
636546,2024-07-03 09:22:05, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636547,2024-07-03 09:22:09, Command: Rotate
636548,2024-07-03 09:22:11, Command: Translate
636549,2024-07-03 09:22:11, Specify move destination:
636550,2024-07-03 09:22:14," (229.7600, 1695.6200)"
636551,2024-07-03 09:22:14, Completed
636552,2024-07-03 09:22:15, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636553,2024-07-03 09:22:18, Command: Translate
636554,2024-07-03 09:22:18, Specify move destination:
636555,2024-07-03 09:22:22," (257.8524, 1710.7231)"
636556,2024-07-03 09:22:22, Completed
636557,2024-07-03 09:22:25, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636558,2024-07-03 09:22:27, Command: Measure Length
636559,2024-07-03 09:22:27, Specify startpoint:
636560,2024-07-03 09:22:28," (-0.6400, 2.1400)"
636561,2024-07-03 09:22:28, Specify measure endpoint:
636562,2024-07-03 09:22:35, *Cancel*
636563,2024-07-03 09:22:35, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636564,2024-07-03 09:22:40, Command: Paste
636565,2024-07-03 09:22:40, Specify insert point:
636566,2024-07-03 09:22:45, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636567,2024-07-03 09:22:47, Command: Translate
636568,2024-07-03 09:22:47, Specify move destination:
636569,2024-07-03 09:22:50," (177.7523, 1976.3284)"
636570,2024-07-03 09:22:50, Completed
636571,2024-07-03 09:22:50, Maintenance reminder: Items need maintenance. Go to Maintenance module to maintain it!!
636572,2024-07-03 09:22:54, Command: Measure Length
636573,2024-07-03 09:22:54, Specify startpoint:
636574,2024-07-03 09:22:55," (-0.6400, 2.1400)"
636575,2024-07-03 09:22:55, Specify measure endpoint:
636576,2024-07-03 09:22:56, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636577,2024-07-03 09:23:00, *Cancel*
636578,2024-07-03 09:23:03, Command: Delete
636579,2024-07-03 09:23:06, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636580,2024-07-03 09:23:09, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: X - jog
636581,2024-07-03 09:23:09, Cmd ready:X - jog
636582,2024-07-03 09:23:12, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop X negative jog
636583,2024-07-03 09:23:12, Cmd ready:Stop X negative jog
636584,2024-07-03 09:23:16, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636585,2024-07-03 09:23:18, Current page:Auto FindEdge
636586,2024-07-03 09:23:26, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636587,2024-07-03 09:23:44, Current page:FACut Laser Cutting System for BevelL_01198.NC
636588,2024-07-03 09:23:46, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Y - jog
636589,2024-07-03 09:23:46, Cmd ready:Y - jog
636590,2024-07-03 09:23:47, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636591,2024-07-03 09:23:50, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop Y negative jog
636592,2024-07-03 09:23:50, Cmd ready:Stop Y negative jog
636593,2024-07-03 09:23:52, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: FindEdge
636594,2024-07-03 09:23:52, Cmd ready:FindEdge
636595,2024-07-03 09:23:53, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: NM_NAN
636596,2024-07-03 09:23:53, Cmd ready:NM_NAN
636597,2024-07-03 09:23:53,"\b State jump error, Cmd:NM_NAN"
636598,2024-07-03 09:23:53,\b HandleExtMsg Error NM_NAN
636599,2024-07-03 09:23:53, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: NM_NAN
636600,2024-07-03 09:23:53, Cmd ready:NM_NAN
636601,2024-07-03 09:23:53,"\b State jump error, Cmd:NM_NAN"
636602,2024-07-03 09:23:53,\b HandleExtMsg Error NM_NAN
636603,2024-07-03 09:23:57, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636604,2024-07-03 09:24:07, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636605,2024-07-03 09:24:09, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636606,2024-07-03 09:24:09, Set program coordinate 0 zero point at(74.010 * 1319.381)(WCS)
636607,2024-07-03 09:24:09, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636608,2024-07-03 09:24:13, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Frame
636609,2024-07-03 09:24:13, Cmd ready:Frame
636610,2024-07-03 09:24:13, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: NM_NAN
636611,2024-07-03 09:24:13, Cmd ready:NM_NAN
636612,2024-07-03 09:24:13,"\b State jump error, Cmd:NM_NAN"
636613,2024-07-03 09:24:13,\b HandleExtMsg Error NM_NAN
636614,2024-07-03 09:24:13, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: NM_NAN
636615,2024-07-03 09:24:13, Cmd ready:NM_NAN
636616,2024-07-03 09:24:13,"\b State jump error, Cmd:NM_NAN"
636617,2024-07-03 09:24:13,\b HandleExtMsg Error NM_NAN
636618,2024-07-03 09:24:17, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636619,2024-07-03 09:24:29, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Z - jog
636620,2024-07-03 09:24:29, Cmd ready:Z - jog
636621,2024-07-03 09:24:32, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop Z negative jog
636622,2024-07-03 09:24:32, Cmd ready:Stop Z negative jog
636623,2024-07-03 09:24:32, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Shutter On/Off
636624,2024-07-03 09:24:32, Cmd ready:Shutter On/Off
636625,2024-07-03 09:24:32, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: NM_NAN
636626,2024-07-03 09:24:32, Cmd ready:NM_NAN
636627,2024-07-03 09:24:32,"\b State jump error, Cmd:NM_NAN"
636628,2024-07-03 09:24:32,\b HandleExtMsg Error NM_NAN
636629,2024-07-03 09:24:35, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Y + jog
636630,2024-07-03 09:24:35, Cmd ready:Y + jog
636631,2024-07-03 09:24:35, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop Y positive jog
636632,2024-07-03 09:24:35, Cmd ready:Stop Y positive jog
636633,2024-07-03 09:24:35, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Y + jog
636634,2024-07-03 09:24:35, Cmd ready:Y + jog
636635,2024-07-03 09:24:35, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop Y positive jog
636636,2024-07-03 09:24:35, Cmd ready:Stop Y positive jog
636637,2024-07-03 09:24:35,"\b State jump error, Cmd:Stop Y positive jog"
636638,2024-07-03 09:24:35,\b HandleExtMsg Error Stop Y positive jog
636639,2024-07-03 09:24:35, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Y + jog
636640,2024-07-03 09:24:35, Cmd ready:Y + jog
636641,2024-07-03 09:24:36, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop Y positive jog
636642,2024-07-03 09:24:36, Cmd ready:Stop Y positive jog
636643,2024-07-03 09:24:36,"\b State jump error, Cmd:Stop Y positive jog"
636644,2024-07-03 09:24:36,\b HandleExtMsg Error Stop Y positive jog
636645,2024-07-03 09:24:36, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Y + jog
636646,2024-07-03 09:24:36, Cmd ready:Y + jog
636647,2024-07-03 09:24:36, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop Y positive jog
636648,2024-07-03 09:24:36, Cmd ready:Stop Y positive jog
636649,2024-07-03 09:24:37, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Y + jog
636650,2024-07-03 09:24:37, Cmd ready:Y + jog
636651,2024-07-03 09:24:37, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop Y positive jog
636652,2024-07-03 09:24:37, Cmd ready:Stop Y positive jog
636653,2024-07-03 09:24:37, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: X + jog
636654,2024-07-03 09:24:37, Cmd ready:X + jog
636655,2024-07-03 09:24:37, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop X positive jog
636656,2024-07-03 09:24:37, Cmd ready:Stop X positive jog
636657,2024-07-03 09:24:37,"\b State jump error, Cmd:Stop X positive jog"
636658,2024-07-03 09:24:37,\b HandleExtMsg Error Stop X positive jog
636659,2024-07-03 09:24:37, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: X + jog
636660,2024-07-03 09:24:37, Cmd ready:X + jog
636661,2024-07-03 09:24:38, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop X positive jog
636662,2024-07-03 09:24:38, Cmd ready:Stop X positive jog
636663,2024-07-03 09:24:38,"\b State jump error, Cmd:Stop X positive jog"
636664,2024-07-03 09:24:38,\b HandleExtMsg Error Stop X positive jog
636665,2024-07-03 09:24:38, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: X + jog
636666,2024-07-03 09:24:38, Cmd ready:X + jog
636667,2024-07-03 09:24:38, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop X positive jog
636668,2024-07-03 09:24:38, Cmd ready:Stop X positive jog
636669,2024-07-03 09:24:38,"\b State jump error, Cmd:Stop X positive jog"
636670,2024-07-03 09:24:38,\b HandleExtMsg Error Stop X positive jog
636671,2024-07-03 09:24:38, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636672,2024-07-03 09:24:38, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: X + jog
636673,2024-07-03 09:24:38, Cmd ready:X + jog
636674,2024-07-03 09:24:38, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop X positive jog
636675,2024-07-03 09:24:38, Cmd ready:Stop X positive jog
636676,2024-07-03 09:24:38, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: X + jog
636677,2024-07-03 09:24:38, Cmd ready:X + jog
636678,2024-07-03 09:24:39, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop X positive jog
636679,2024-07-03 09:24:39, Cmd ready:Stop X positive jog
636680,2024-07-03 09:24:40, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Frame
636681,2024-07-03 09:24:40, Cmd ready:Frame
636682,2024-07-03 09:24:40, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636683,2024-07-03 09:24:40, Set program coordinate 0 zero point at(80.010 * 1325.381)(WCS)
636684,2024-07-03 09:24:40, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636685,2024-07-03 09:24:40, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: NM_NAN
636686,2024-07-03 09:24:40, Cmd ready:NM_NAN
636687,2024-07-03 09:24:40,"\b State jump error, Cmd:NM_NAN"
636688,2024-07-03 09:24:40,\b HandleExtMsg Error NM_NAN
636689,2024-07-03 09:24:40, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: NM_NAN
636690,2024-07-03 09:24:40, Cmd ready:NM_NAN
636691,2024-07-03 09:24:40,"\b State jump error, Cmd:NM_NAN"
636692,2024-07-03 09:24:40,\b HandleExtMsg Error NM_NAN
636693,2024-07-03 09:24:48, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636694,2024-07-03 09:24:56, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Shutter On/Off
636695,2024-07-03 09:24:56, Cmd ready:Shutter On/Off
636696,2024-07-03 09:24:56, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: NM_NAN
636697,2024-07-03 09:24:56, Cmd ready:NM_NAN
636698,2024-07-03 09:24:56,"\b State jump error, Cmd:NM_NAN"
636699,2024-07-03 09:24:56,\b HandleExtMsg Error NM_NAN
636700,2024-07-03 09:24:57, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Start Cut
636701,2024-07-03 09:24:57, Cmd ready:Start Cut
636702,2024-07-03 09:24:57, \u21487?\u29992?\u20869?\u23384? 1628.48 MB
636703,2024-07-03 09:24:57, \u26368?\u22823?\u36830?\u32493?\u20869?\u23384? 711.25 MB
636704,2024-07-03 09:24:57, \u20992?\u36335?\u23548?\u20986?\u25152?\u38656?\u20869?\u23384? 0.01 MB
636705,2024-07-03 09:24:57, Export OK
636706,2024-07-03 09:24:57," Initial Breakpoint, Process Mode:0"
636707,2024-07-03 09:24:57, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: NM_NAN
636708,2024-07-03 09:24:57, Cmd ready:NM_NAN
636709,2024-07-03 09:24:57,"\b State jump error, Cmd:NM_NAN"
636710,2024-07-03 09:24:57,\b HandleExtMsg Error NM_NAN
636711,2024-07-03 09:24:57, FileBegin
636712,2024-07-03 09:24:57, \u23450?\u23039?\u24577?\u36712?\u36857?\u20999?\u21106?: True
636713,2024-07-03 09:24:57, Run PLC action:PartBegin
636714,2024-07-03 09:24:57, Run PLC action:LayerBegin
636715,2024-07-03 09:24:57, Set Layer Param
636716,2024-07-03 09:24:57," Layer: 1, Knife Road: 0"
636717,2024-07-03 09:24:57, Pendulum length changed from 0.00 to 0.60
636718,2024-07-03 09:24:57, Track Processing
636719,2024-07-03 09:24:57, LeapFrog Travel
636720,2024-07-03 09:24:58, Run PLC action:Pierce1
636721,2024-07-03 09:24:58, PunchType 1
636722,2024-07-03 09:24:58, doPunchStep 1
636723,2024-07-03 09:24:58, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636724,2024-07-03 09:24:59, \u31359?\u23380?\u21518?\u20851?\u20809?
636725,2024-07-03 09:24:59, Pierce Finished
636726,2024-07-03 09:24:59, Run PLC action:LaserOn
636727,2024-07-03 09:24:59, Open Laser Process Finished
636728,2024-07-03 09:24:59, Cut Preparation
636729,2024-07-03 09:25:06, Update machining process!
636730,2024-07-03 09:25:06, Path Done
636731,2024-07-03 09:25:06, Run PLC action:LaserOff
636732,2024-07-03 09:25:06, Close Laser Process Finished
636733,2024-07-03 09:25:06, \u23450?\u23039?\u24577?\u36712?\u36857?\u20999?\u21106?: True
636734,2024-07-03 09:25:06, Run PLC action:PartEnd
636735,2024-07-03 09:25:06, Run PLC action:PartBegin
636736,2024-07-03 09:25:06, Pendulum length changed from 0.60 to 0.60
636737,2024-07-03 09:25:06, Track Processing
636738,2024-07-03 09:25:06, LeapFrog Travel
636739,2024-07-03 09:25:06, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Pause
636740,2024-07-03 09:25:06, Cmd ready:Pause
636741,2024-07-03 09:25:06, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: NM_NAN
636742,2024-07-03 09:25:06, Cmd ready:NM_NAN
636743,2024-07-03 09:25:06,\b Responding to stop operations. Not responding to jump cmd
636744,2024-07-03 09:25:06,\b HandleExtMsg Error NM_NAN
636745,2024-07-03 09:25:06, Total machining: 9.70 s
636746,2024-07-03 09:25:07, Pause
636747,2024-07-03 09:25:07, Pendulum length changed from 0.60 to 0.00
636748,2024-07-03 09:25:07,"\b Cmd:Start Cut, execution ended!"
636749,2024-07-03 09:25:08, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Y + jog
636750,2024-07-03 09:25:08, Cmd ready:Y + jog
636751,2024-07-03 09:25:09, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636752,2024-07-03 09:25:13, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop Y positive jog
636753,2024-07-03 09:25:13, Cmd ready:Stop Y positive jog
636754,2024-07-03 09:25:19, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636755,2024-07-03 09:25:37,\b Alarm:frente
636756,2024-07-03 09:25:37, NewAlarm
636757,2024-07-03 09:25:39, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636758,2024-07-03 09:25:42,0 Clear Alarm:frente
636759,2024-07-03 09:25:43,\b Alarm:frente
636760,2024-07-03 09:25:43, NewAlarm
636761,2024-07-03 09:25:49, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636762,2024-07-03 09:26:20,0 Clear Alarm:frente
636763,2024-07-03 09:26:20, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636764,2024-07-03 09:26:22,\b Alarm:frente
636765,2024-07-03 09:26:22, NewAlarm
636766,2024-07-03 09:26:30, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636767,2024-07-03 09:27:01,0 Clear Alarm:frente
636768,2024-07-03 09:27:01, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636769,2024-07-03 09:27:01,\b Alarm:frente
636770,2024-07-03 09:27:01, NewAlarm
636771,2024-07-03 09:27:03,0 Clear Alarm:frente
636772,2024-07-03 09:27:03,\b Alarm:frente
636773,2024-07-03 09:27:03, NewAlarm
636774,2024-07-03 09:27:08,0 Clear Alarm:frente
636775,2024-07-03 09:27:08,\b Alarm:frente
636776,2024-07-03 09:27:08, NewAlarm
636777,2024-07-03 09:27:08,0 Clear Alarm:frente
636778,2024-07-03 09:27:11, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636779,2024-07-03 09:27:11,\b Alarm:frente
636780,2024-07-03 09:27:11, NewAlarm
636781,2024-07-03 09:27:21, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636782,2024-07-03 09:28:24,0 Clear Alarm:frente
636783,2024-07-03 09:28:26,\b Alarm:frente
636784,2024-07-03 09:28:26, NewAlarm
636785,2024-07-03 09:28:27,0 Clear Alarm:frente
636786,2024-07-03 09:28:32,\b Alarm:frente
636787,2024-07-03 09:28:32, NewAlarm
636788,2024-07-03 09:28:33, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636789,2024-07-03 09:28:34,0 Clear Alarm:frente
636790,2024-07-03 09:28:43, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636791,2024-07-03 09:28:45,\b Alarm:frente
636792,2024-07-03 09:28:45, NewAlarm
636793,2024-07-03 09:28:53, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
636794,2024-07-03 09:29:31,0 Clear Alarm:frente
